source_record_id,observed_at,equipment_id,run_status,alarm_status,supply_air_temperature_c,return_air_temperature_c,supply_air_temperature_setpoint_c
src-ahu-0009-023,2026-01-15T08:09:00Z,ahu-c-f04-west,ON,NORMAL,13.71,24.82,14.00
src-ahu-0010-000,2026-01-15T08:10:00Z,ahu-a-f01-east,ON,NORMAL,14.20,24.92,14.00
src-ahu-0010-001,2026-01-15T08:10:00Z,ahu-a-f01-west,ON,NORMAL,14.19,25.11,14.00
src-ahu-0010-002,2026-01-15T08:10:00Z,ahu-a-f02-east,ON,NORMAL,14.43,25.32,14.00
src-ahu-0010-003,2026-01-15T08:10:00Z,ahu-a-f02-west,ON,NORMAL,14.37,25.49,14.00
src-ahu-0010-004,2026-01-15T08:10:00Z,ahu-a-f03-east,ON,NORMAL,14.44,25.66,14.00
src-ahu-0010-005,2026-01-15T08:10:00Z,ahu-a-f03-west,ON,NORMAL,14.46,25.73,14.00
src-ahu-0010-006,2026-01-15T08:10:00Z,ahu-a-f04-east,ON,NORMAL,14.32,26.02,14.00
src-ahu-0010-007,2026-01-15T08:10:00Z,ahu-a-f04-west,ON,NORMAL,14.33,25.94,14.00
src-ahu-0010-008,2026-01-15T08:10:00Z,ahu-b-f01-east,ON,NORMAL,14.19,25.21,14.00
src-ahu-0010-009,2026-01-15T08:10:00Z,ahu-b-f01-west,ON,NORMAL,14.34,25.16,14.00
src-ahu-0010-010,2026-01-15T08:10:00Z,ahu-b-f02-east,ON,NORMAL,14.31,25.17,14.00
src-ahu-0010-011,2026-01-15T08:10:00Z,ahu-b-f02-west,ON,NORMAL,14.23,25.05,14.00
src-ahu-0010-012,2026-01-15T08:10:00Z,ahu-b-f03-east,ON,NORMAL,14.19,25.02,14.00
src-ahu-0010-013,2026-01-15T08:10:00Z,ahu-b-f03-west,ON,NORMAL,14.04,24.79,14.00
src-ahu-0010-014,2026-01-15T08:10:00Z,ahu-b-f04-east,ON,NORMAL,13.93,24.79,14.00
src-ahu-0010-015,2026-01-15T08:10:00Z,ahu-b-f04-west,ON,NORMAL,13.96,24.65,14.00
src-ahu-0010-016,2026-01-15T08:10:00Z,ahu-c-f01-east,ON,NORMAL,13.97,24.18,14.00
src-ahu-0010-017,2026-01-15T08:10:00Z,ahu-c-f01-west,ON,NORMAL,13.92,24.19,14.00
src-ahu-0010-018,2026-01-15T08:10:00Z,ahu-c-f02-east,ON,NORMAL,13.79,24.20,14.00
src-ahu-0010-019,2026-01-15T08:10:00Z,ahu-c-f02-west,ON,NORMAL,13.76,24.26,14.00
src-ahu-0010-020,2026-01-15T08:10:00Z,ahu-c-f03-east,ON,NORMAL,13.63,24.34,14.00
src-ahu-0010-021,2026-01-15T08:10:00Z,ahu-c-f03-west,ON,NORMAL,13.73,24.47,14.00
src-ahu-0010-022,2026-01-15T08:10:00Z,ahu-c-f04-east,ON,NORMAL,13.59,24.69,14.00
src-ahu-0010-023,2026-01-15T08:10:00Z,ahu-c-f04-west,ON,NORMAL,13.69,24.80,14.00
src-ahu-0011-000,2026-01-15T08:11:00Z,ahu-a-f01-east,ON,NORMAL,14.16,24.90,14.00
src-ahu-0011-001,2026-01-15T08:11:00Z,ahu-a-f01-west,ON,NORMAL,14.36,25.08,14.00
src-ahu-0011-002,2026-01-15T08:11:00Z,ahu-a-f02-east,ON,NORMAL,14.41,25.45,14.00
src-ahu-0011-003,2026-01-15T08:11:00Z,ahu-a-f02-west,ON,NORMAL,14.23,25.52,14.00
src-ahu-0011-004,2026-01-15T08:11:00Z,ahu-a-f03-east,ON,NORMAL,14.36,25.75,14.00
src-ahu-0011-005,2026-01-15T08:11:00Z,ahu-a-f03-west,ON,NORMAL,14.38,25.78,14.00
src-ahu-0011-006,2026-01-15T08:11:00Z,ahu-a-f04-east,ON,NORMAL,14.35,25.98,14.00
src-ahu-0011-007,2026-01-15T08:11:00Z,ahu-a-f04-west,ON,NORMAL,14.25,25.97,14.00
src-ahu-0011-008,2026-01-15T08:11:00Z,ahu-b-f01-east,ON,NORMAL,14.20,25.23,14.00
src-ahu-0011-009,2026-01-15T08:11:00Z,ahu-b-f01-west,ON,NORMAL,14.29,25.15,14.00
src-ahu-0011-010,2026-01-15T08:11:00Z,ahu-b-f02-east,ON,NORMAL,14.08,25.09,14.00
src-ahu-0011-011,2026-01-15T08:11:00Z,ahu-b-f02-west,ON,NORMAL,14.21,24.91,14.00
src-ahu-0011-012,2026-01-15T08:11:00Z,ahu-b-f03-east,ON,NORMAL,14.13,24.88,14.00
src-ahu-0011-013,2026-01-15T08:11:00Z,ahu-b-f03-west,ON,NORMAL,14.11,24.75,14.00
src-ahu-0011-014,2026-01-15T08:11:00Z,ahu-b-f04-east,ON,NORMAL,13.92,24.78,14.00
src-ahu-0011-015,2026-01-15T08:11:00Z,ahu-b-f04-west,ON,NORMAL,13.89,24.57,14.00
src-ahu-0011-016,2026-01-15T08:11:00Z,ahu-c-f01-east,ON,NORMAL,13.86,24.34,14.00
src-ahu-0011-017,2026-01-15T08:11:00Z,ahu-c-f01-west,ON,NORMAL,13.79,24.11,14.00
src-ahu-0011-018,2026-01-15T08:11:00Z,ahu-c-f02-east,ON,NORMAL,13.75,24.20,14.00
src-ahu-0011-019,2026-01-15T08:11:00Z,ahu-c-f02-west,ON,NORMAL,13.73,24.23,14.00
src-ahu-0011-020,2026-01-15T08:11:00Z,ahu-c-f03-east,ON,NORMAL,13.73,24.36,14.00
src-ahu-0011-021,2026-01-15T08:11:00Z,ahu-c-f03-west,ON,NORMAL,13.76,24.48,14.00
src-ahu-0011-022,2026-01-15T08:11:00Z,ahu-c-f04-east,ON,NORMAL,13.70,24.69,14.00
src-ahu-0011-023,2026-01-15T08:11:00Z,ahu-c-f04-west,ON,NORMAL,13.63,24.91,14.00
src-ahu-0012-000,2026-01-15T08:12:00Z,ahu-a-f01-east,ON,NORMAL,14.35,24.96,14.00
src-ahu-0012-001,2026-01-15T08:12:00Z,ahu-a-f01-west,ON,NORMAL,14.24,25.19,14.00
src-ahu-0012-002,2026-01-15T08:12:00Z,ahu-a-f02-east,ON,NORMAL,14.26,25.37,14.00
src-ahu-0012-003,2026-01-15T08:12:00Z,ahu-a-f02-west,ON,NORMAL,14.41,25.59,14.00
src-ahu-0012-004,2026-01-15T08:12:00Z,ahu-a-f03-east,ON,NORMAL,14.38,25.84,14.00
src-ahu-0012-005,2026-01-15T08:12:00Z,ahu-a-f03-west,ON,NORMAL,14.40,25.73,14.00
src-ahu-0012-006,2026-01-15T08:12:00Z,ahu-a-f04-east,ON,NORMAL,14.36,25.98,14.00
src-ahu-0012-007,2026-01-15T08:12:00Z,ahu-a-f04-west,ON,NORMAL,14.39,25.90,14.00
src-ahu-0012-008,2026-01-15T08:12:00Z,ahu-b-f01-east,ON,NORMAL,14.22,25.29,14.00
src-ahu-0012-009,2026-01-15T08:12:00Z,ahu-b-f01-west,ON,NORMAL,14.11,25.14,14.00
src-ahu-0012-010,2026-01-15T08:12:00Z,ahu-b-f02-east,ON,NORMAL,14.27,25.06,14.00
src-ahu-0012-011,2026-01-15T08:12:00Z,ahu-b-f02-west,ON,NORMAL,14.09,24.94,14.00
src-ahu-0012-012,2026-01-15T08:12:00Z,ahu-b-f03-east,ON,NORMAL,13.97,24.86,14.00
src-ahu-0012-013,2026-01-15T08:12:00Z,ahu-b-f03-west,ON,NORMAL,13.91,24.62,14.00
src-ahu-0012-014,2026-01-15T08:12:00Z,ahu-b-f04-east,ON,NORMAL,14.01,24.64,14.00
src-ahu-0012-015,2026-01-15T08:12:00Z,ahu-b-f04-west,ON,NORMAL,13.84,24.57,14.00
src-ahu-0012-016,2026-01-15T08:12:00Z,ahu-c-f01-east,ON,NORMAL,13.82,24.34,14.00
src-ahu-0012-017,2026-01-15T08:12:00Z,ahu-c-f01-west,ON,NORMAL,13.67,24.17,14.00
src-ahu-0012-018,2026-01-15T08:12:00Z,ahu-c-f02-east,ON,NORMAL,13.66,24.29,14.00
src-ahu-0012-019,2026-01-15T08:12:00Z,ahu-c-f02-west,ON,NORMAL,13.59,24.16,14.00
src-ahu-0012-020,2026-01-15T08:12:00Z,ahu-c-f03-east,ON,NORMAL,13.72,24.38,14.00
src-ahu-0012-021,2026-01-15T08:12:00Z,ahu-c-f03-west,ON,NORMAL,13.70,24.45,14.00
src-ahu-0012-022,2026-01-15T08:12:00Z,ahu-c-f04-east,ON,NORMAL,13.66,24.69,14.00
src-ahu-0012-023,2026-01-15T08:12:00Z,ahu-c-f04-west,ON,NORMAL,13.59,24.82,14.00
src-ahu-0013-000,2026-01-15T08:13:00Z,ahu-a-f01-east,ON,NORMAL,14.25,24.99,14.00
src-ahu-0013-001,2026-01-15T08:13:00Z,ahu-a-f01-west,ON,NORMAL,14.20,25.22,14.00
src-ahu-0013-002,2026-01-15T08:13:00Z,ahu-a-f02-east,ON,NORMAL,14.44,25.53,14.00
src-ahu-0013-003,2026-01-15T08:13:00Z,ahu-a-f02-west,ON,NORMAL,14.42,25.61,14.00
src-ahu-0013-004,2026-01-15T08:13:00Z,ahu-a-f03-east,ON,NORMAL,14.39,25.75,14.00
src-ahu-0013-005,2026-01-15T08:13:00Z,ahu-a-f03-west,ON,NORMAL,14.31,25.81,14.00
src-ahu-0013-006,2026-01-15T08:13:00Z,ahu-a-f04-east,ON,NORMAL,14.30,25.87,14.00
src-ahu-0013-007,2026-01-15T08:13:00Z,ahu-a-f04-west,ON,NORMAL,14.37,25.87,14.00
src-ahu-0013-008,2026-01-15T08:13:00Z,ahu-b-f01-east,ON,NORMAL,14.21,25.25,14.00
src-ahu-0013-009,2026-01-15T08:13:00Z,ahu-b-f01-west,ON,NORMAL,14.24,25.07,14.00
src-ahu-0013-010,2026-01-15T08:13:00Z,ahu-b-f02-east,ON,NORMAL,14.17,25.11,14.00
src-ahu-0013-011,2026-01-15T08:13:00Z,ahu-b-f02-west,ON,NORMAL,14.13,24.90,14.00
src-ahu-0013-012,2026-01-15T08:13:00Z,ahu-b-f03-east,ON,NORMAL,14.00,24.84,14.00
src-ahu-0013-013,2026-01-15T08:13:00Z,ahu-b-f03-west,ON,NORMAL,13.91,24.62,14.00
src-ahu-0013-014,2026-01-15T08:13:00Z,ahu-b-f04-east,ON,NORMAL,13.96,24.63,14.00
src-ahu-0013-015,2026-01-15T08:13:00Z,ahu-b-f04-west,ON,NORMAL,13.89,24.57,14.00
src-ahu-0013-016,2026-01-15T08:13:00Z,ahu-c-f01-east,ON,NORMAL,13.69,24.26,14.00
src-ahu-0013-017,2026-01-15T08:13:00Z,ahu-c-f01-west,ON,NORMAL,13.68,24.08,14.00
src-ahu-0013-018,2026-01-15T08:13:00Z,ahu-c-f02-east,ON,NORMAL,13.74,24.21,14.00
src-ahu-0013-019,2026-01-15T08:13:00Z,ahu-c-f02-west,ON,NORMAL,13.80,24.26,14.00
src-ahu-0013-020,2026-01-15T08:13:00Z,ahu-c-f03-east,ON,NORMAL,13.72,24.32,14.00
src-ahu-0013-021,2026-01-15T08:13:00Z,ahu-c-f03-west,ON,NORMAL,13.67,24.51,14.00
src-ahu-0013-022,2026-01-15T08:13:00Z,ahu-c-f04-east,ON,NORMAL,13.74,24.73,14.00
src-ahu-0013-023,2026-01-15T08:13:00Z,ahu-c-f04-west,ON,NORMAL,13.71,24.91,14.00
src-ahu-0014-000,2026-01-15T08:14:00Z,ahu-a-f01-east,ON,NORMAL,14.34,25.08,14.00
src-ahu-0014-001,2026-01-15T08:14:00Z,ahu-a-f01-west,ON,NORMAL,14.44,25.25,14.00
src-ahu-0014-002,2026-01-15T08:14:00Z,ahu-a-f02-east,ON,NORMAL,14.37,25.55,14.00
src-ahu-0014-003,2026-01-15T08:14:00Z,ahu-a-f02-west,ON,NORMAL,14.32,25.52,14.00
src-ahu-0014-004,2026-01-15T08:14:00Z,ahu-a-f03-east,ON,NORMAL,14.30,25.78,14.00
src-ahu-0014-005,2026-01-15T08:14:00Z,ahu-a-f03-west,ON,NORMAL,14.29,25.75,14.00
src-ahu-0014-006,2026-01-15T08:14:00Z,ahu-a-f04-east,ON,NORMAL,14.31,25.95,14.00
src-ahu-0014-007,2026-01-15T08:14:00Z,ahu-a-f04-west,ON,NORMAL,14.31,25.94,14.00
src-ahu-0014-008,2026-01-15T08:14:00Z,ahu-b-f01-east,ON,NORMAL,14.24,25.30,14.00
src-ahu-0014-009,2026-01-15T08:14:00Z,ahu-b-f01-west,ON,NORMAL,14.24,25.14,14.00
src-ahu-0014-010,2026-01-15T08:14:00Z,ahu-b-f02-east,ON,NORMAL,14.11,25.03,14.00
src-ahu-0014-011,2026-01-15T08:14:00Z,ahu-b-f02-west,ON,NORMAL,14.10,24.92,14.00
src-ahu-0014-012,2026-01-15T08:14:00Z,ahu-b-f03-east,ON,NORMAL,14.02,24.84,14.00
src-ahu-0014-013,2026-01-15T08:14:00Z,ahu-b-f03-west,ON,NORMAL,13.85,24.62,14.00
src-ahu-0014-014,2026-01-15T08:14:00Z,ahu-b-f04-east,ON,NORMAL,14.00,24.62,14.00
src-ahu-0014-015,2026-01-15T08:14:00Z,ahu-b-f04-west,ON,NORMAL,13.94,24.47,14.00
src-ahu-0014-016,2026-01-15T08:14:00Z,ahu-c-f01-east,ON,NORMAL,13.70,24.18,14.00
src-ahu-0014-017,2026-01-15T08:14:00Z,ahu-c-f01-west,ON,NORMAL,13.84,24.11,14.00
src-ahu-0014-018,2026-01-15T08:14:00Z,ahu-c-f02-east,ON,NORMAL,13.62,24.12,14.00
src-ahu-0014-019,2026-01-15T08:14:00Z,ahu-c-f02-west,ON,NORMAL,13.61,24.24,14.00
src-ahu-0014-020,2026-01-15T08:14:00Z,ahu-c-f03-east,ON,NORMAL,13.65,24.48,14.00
src-ahu-0014-021,2026-01-15T08:14:00Z,ahu-c-f03-west,ON,NORMAL,13.58,24.41,14.00
src-ahu-0014-022,2026-01-15T08:14:00Z,ahu-c-f04-east,ON,NORMAL,13.67,24.70,14.00
src-ahu-0014-023,2026-01-15T08:14:00Z,ahu-c-f04-west,ON,NORMAL,13.77,24.92,14.00
src-ahu-0015-000,2026-01-15T08:15:00Z,ahu-a-f01-east,ON,NORMAL,14.33,25.04,14.00
src-ahu-0015-001,2026-01-15T08:15:00Z,ahu-a-f01-west,ON,NORMAL,14.40,25.07,14.00
src-ahu-0015-002,2026-01-15T08:15:00Z,ahu-a-f02-east,ON,NORMAL,14.39,25.48,14.00
src-ahu-0015-003,2026-01-15T08:15:00Z,ahu-a-f02-west,ON,NORMAL,14.42,25.56,14.00
src-ahu-0015-004,2026-01-15T08:15:00Z,ahu-a-f03-east,ON,NORMAL,14.40,25.78,14.00
src-ahu-0015-005,2026-01-15T08:15:00Z,ahu-a-f03-west,ON,NORMAL,14.24,25.76,14.00
src-ahu-0015-006,2026-01-15T08:15:00Z,ahu-a-f04-east,ON,NORMAL,14.34,25.91,14.00
src-ahu-0015-007,2026-01-15T08:15:00Z,ahu-a-f04-west,ON,NORMAL,14.15,25.91,14.00
src-ahu-0015-008,2026-01-15T08:15:00Z,ahu-b-f01-east,ON,NORMAL,14.13,25.16,14.00
src-ahu-0015-009,2026-01-15T08:15:00Z,ahu-b-f01-west,ON,NORMAL,14.12,24.93,14.00
src-ahu-0015-010,2026-01-15T08:15:00Z,ahu-b-f02-east,ON,NORMAL,14.02,25.12,14.00
src-ahu-0015-011,2026-01-15T08:15:00Z,ahu-b-f02-west,ON,NORMAL,14.14,24.81,14.00
src-ahu-0015-012,2026-01-15T08:15:00Z,ahu-b-f03-east,ON,NORMAL,14.03,24.83,14.00
src-ahu-0015-013,2026-01-15T08:15:00Z,ahu-b-f03-west,ON,NORMAL,13.94,24.66,14.00
src-ahu-0015-014,2026-01-15T08:15:00Z,ahu-b-f04-east,ON,NORMAL,13.82,24.55,14.00
src-ahu-0015-015,2026-01-15T08:15:00Z,ahu-b-f04-west,ON,NORMAL,13.90,24.45,14.00
src-ahu-0015-016,2026-01-15T08:15:00Z,ahu-c-f01-east,ON,NORMAL,13.87,24.25,14.00
src-ahu-0015-017,2026-01-15T08:15:00Z,ahu-c-f01-west,ON,NORMAL,13.62,24.12,14.00
src-ahu-0015-018,2026-01-15T08:15:00Z,ahu-c-f02-east,ON,NORMAL,13.79,24.20,14.00
src-ahu-0015-019,2026-01-15T08:15:00Z,ahu-c-f02-west,ON,NORMAL,13.59,24.20,14.00
src-ahu-0015-020,2026-01-15T08:15:00Z,ahu-c-f03-east,ON,NORMAL,13.56,24.44,14.00
src-ahu-0015-021,2026-01-15T08:15:00Z,ahu-c-f03-west,ON,NORMAL,13.71,24.55,14.00
src-ahu-0015-022,2026-01-15T08:15:00Z,ahu-c-f04-east,ON,NORMAL,13.65,24.82,14.00
src-ahu-0015-023,2026-01-15T08:15:00Z,ahu-c-f04-west,ON,NORMAL,13.66,24.98,14.00
src-ahu-0016-000,2026-01-15T08:16:00Z,ahu-a-f01-east,ON,NORMAL,14.29,24.96,14.00
src-ahu-0016-001,2026-01-15T08:16:00Z,ahu-a-f01-west,ON,NORMAL,14.31,25.29,14.00
src-ahu-0016-002,2026-01-15T08:16:00Z,ahu-a-f02-east,ON,NORMAL,14.25,25.52,14.00
src-ahu-0016-003,2026-01-15T08:16:00Z,ahu-a-f02-west,ON,NORMAL,14.44,25.59,14.00
src-ahu-0016-004,2026-01-15T08:16:00Z,ahu-a-f03-east,ON,NORMAL,14.28,25.72,14.00
src-ahu-0016-005,2026-01-15T08:16:00Z,ahu-a-f03-west,ON,NORMAL,14.39,25.76,14.00
src-ahu-0016-006,2026-01-15T08:16:00Z,ahu-a-f04-east,ON,NORMAL,14.21,25.90,14.00
src-ahu-0016-007,2026-01-15T08:16:00Z,ahu-a-f04-west,ON,NORMAL,14.14,25.92,14.00
src-ahu-0016-008,2026-01-15T08:16:00Z,ahu-b-f01-east,ON,NORMAL,14.22,25.17,14.00
src-ahu-0016-009,2026-01-15T08:16:00Z,ahu-b-f01-west,ON,NORMAL,14.22,24.91,14.00
src-ahu-0016-010,2026-01-15T08:16:00Z,ahu-b-f02-east,ON,NORMAL,13.97,25.07,14.00
src-ahu-0016-011,2026-01-15T08:16:00Z,ahu-b-f02-west,ON,NORMAL,14.01,24.75,14.00
src-ahu-0016-012,2026-01-15T08:16:00Z,ahu-b-f03-east,ON,NORMAL,13.93,24.87,14.00
src-ahu-0016-013,2026-01-15T08:16:00Z,ahu-b-f03-west,ON,NORMAL,13.98,24.66,14.00
src-ahu-0016-014,2026-01-15T08:16:00Z,ahu-b-f04-east,ON,NORMAL,13.85,24.59,14.00
src-ahu-0016-015,2026-01-15T08:16:00Z,ahu-b-f04-west,ON,NORMAL,13.72,24.42,14.00
src-ahu-0016-016,2026-01-15T08:16:00Z,ahu-c-f01-east,ON,NORMAL,13.70,24.15,14.00
src-ahu-0016-017,2026-01-15T08:16:00Z,ahu-c-f01-west,ON,NORMAL,13.66,24.10,14.00
src-ahu-0016-018,2026-01-15T08:16:00Z,ahu-c-f02-east,ON,NORMAL,13.74,24.23,14.00
src-ahu-0016-019,2026-01-15T08:16:00Z,ahu-c-f02-west,ON,NORMAL,13.58,24.16,14.00
src-ahu-0016-020,2026-01-15T08:16:00Z,ahu-c-f03-east,ON,NORMAL,13.59,24.39,14.00
src-ahu-0016-021,2026-01-15T08:16:00Z,ahu-c-f03-west,ON,NORMAL,13.71,24.53,14.00
src-ahu-0016-022,2026-01-15T08:16:00Z,ahu-c-f04-east,ON,NORMAL,13.55,24.84,14.00
src-ahu-0016-023,2026-01-15T08:16:00Z,ahu-c-f04-west,ON,NORMAL,13.66,24.98,14.00
src-ahu-0017-000,2026-01-15T08:17:00Z,ahu-a-f01-east,ON,NORMAL,14.36,25.08,14.00
src-ahu-0017-001,2026-01-15T08:17:00Z,ahu-a-f01-west,ON,NORMAL,14.40,25.27,14.00
src-ahu-0017-002,2026-01-15T08:17:00Z,ahu-a-f02-east,ON,NORMAL,14.24,25.45,14.00
src-ahu-0017-003,2026-01-15T08:17:00Z,ahu-a-f02-west,ON,NORMAL,14.27,25.64,14.00
src-ahu-0017-004,2026-01-15T08:17:00Z,ahu-a-f03-east,ON,NORMAL,14.32,25.80,14.00
src-ahu-0017-005,2026-01-15T08:17:00Z,ahu-a-f03-west,ON,NORMAL,14.36,25.85,14.00
src-ahu-0017-006,2026-01-15T08:17:00Z,ahu-a-f04-east,ON,NORMAL,14.34,25.94,14.00
src-ahu-0017-007,2026-01-15T08:17:00Z,ahu-a-f04-west,ON,NORMAL,14.12,25.77,14.00
src-ahu-0017-008,2026-01-15T08:17:00Z,ahu-b-f01-east,ON,NORMAL,14.26,25.14,14.00
src-ahu-0017-009,2026-01-15T08:17:00Z,ahu-b-f01-west,ON,NORMAL,14.18,24.95,14.00
src-ahu-0017-010,2026-01-15T08:17:00Z,ahu-b-f02-east,ON,NORMAL,14.00,24.88,14.00
src-ahu-0017-011,2026-01-15T08:17:00Z,ahu-b-f02-west,ON,NORMAL,14.03,24.72,14.00
src-ahu-0017-012,2026-01-15T08:17:00Z,ahu-b-f03-east,ON,NORMAL,13.86,24.72,14.00
src-ahu-0017-013,2026-01-15T08:17:00Z,ahu-b-f03-west,ON,NORMAL,13.75,24.50,14.00
src-ahu-0017-014,2026-01-15T08:17:00Z,ahu-b-f04-east,ON,NORMAL,13.78,24.59,14.00
src-ahu-0017-015,2026-01-15T08:17:00Z,ahu-b-f04-west,ON,NORMAL,13.87,24.42,14.00
src-ahu-0017-016,2026-01-15T08:17:00Z,ahu-c-f01-east,ON,NORMAL,13.80,24.12,14.00
src-ahu-0017-017,2026-01-15T08:17:00Z,ahu-c-f01-west,ON,NORMAL,13.68,24.08,14.00
src-ahu-0017-018,2026-01-15T08:17:00Z,ahu-c-f02-east,ON,NORMAL,13.59,24.22,14.00
src-ahu-0017-019,2026-01-15T08:17:00Z,ahu-c-f02-west,ON,NORMAL,13.74,24.22,14.00
src-ahu-0017-020,2026-01-15T08:17:00Z,ahu-c-f03-east,ON,NORMAL,13.68,24.40,14.00
src-ahu-0017-021,2026-01-15T08:17:00Z,ahu-c-f03-west,ON,NORMAL,13.75,24.49,14.00
src-ahu-0017-022,2026-01-15T08:17:00Z,ahu-c-f04-east,ON,NORMAL,13.75,24.79,14.00
src-ahu-0017-023,2026-01-15T08:17:00Z,ahu-c-f04-west,ON,NORMAL,13.64,25.02,14.00
src-ahu-0018-000,2026-01-15T08:18:00Z,ahu-a-f01-east,ON,NORMAL,14.28,25.05,14.00
src-ahu-0018-001,2026-01-15T08:18:00Z,ahu-a-f01-west,ON,NORMAL,14.35,25.24,14.00
src-ahu-0018-002,2026-01-15T08:18:00Z,ahu-a-f02-east,ON,NORMAL,14.30,25.46,14.00
src-ahu-0018-003,2026-01-15T08:18:00Z,ahu-a-f02-west,ON,NORMAL,14.30,25.58,14.00
src-ahu-0018-004,2026-01-15T08:18:00Z,ahu-a-f03-east,ON,NORMAL,14.37,25.83,14.00
src-ahu-0018-005,2026-01-15T08:18:00Z,ahu-a-f03-west,ON,NORMAL,14.38,25.73,14.00
src-ahu-0018-006,2026-01-15T08:18:00Z,ahu-a-f04-east,ON,NORMAL,14.30,25.97,14.00
src-ahu-0018-007,2026-01-15T08:18:00Z,ahu-a-f04-west,ON,NORMAL,14.25,25.83,14.00
src-ahu-0018-008,2026-01-15T08:18:00Z,ahu-b-f01-east,ON,NORMAL,14.07,25.17,14.00
src-ahu-0018-009,2026-01-15T08:18:00Z,ahu-b-f01-west,ON,NORMAL,14.06,24.91,14.00
src-ahu-0018-010,2026-01-15T08:18:00Z,ahu-b-f02-east,ON,NORMAL,14.03,24.99,14.00
src-ahu-0018-011,2026-01-15T08:18:00Z,ahu-b-f02-west,ON,NORMAL,13.85,24.76,14.00
src-ahu-0018-012,2026-01-15T08:18:00Z,ahu-b-f03-east,ON,NORMAL,13.81,24.76,14.00
src-ahu-0018-013,2026-01-15T08:18:00Z,ahu-b-f03-west,ON,NORMAL,13.87,24.56,14.00
src-ahu-0018-014,2026-01-15T08:18:00Z,ahu-b-f04-east,ON,NORMAL,13.87,24.60,14.00
src-ahu-0018-015,2026-01-15T08:18:00Z,ahu-b-f04-west,ON,NORMAL,13.77,24.40,14.00
src-ahu-0018-016,2026-01-15T08:18:00Z,ahu-c-f01-east,ON,NORMAL,13.80,24.16,14.00
src-ahu-0018-017,2026-01-15T08:18:00Z,ahu-c-f01-west,ON,NORMAL,13.74,24.02,14.00
src-ahu-0018-018,2026-01-15T08:18:00Z,ahu-c-f02-east,ON,NORMAL,13.69,24.27,14.00
src-ahu-0018-019,2026-01-15T08:18:00Z,ahu-c-f02-west,ON,NORMAL,13.55,24.25,14.00
src-ahu-0018-020,2026-01-15T08:18:00Z,ahu-c-f03-east,ON,NORMAL,13.55,24.40,14.00
src-ahu-0018-021,2026-01-15T08:18:00Z,ahu-c-f03-west,ON,NORMAL,13.55,24.57,14.00
src-ahu-0018-022,2026-01-15T08:18:00Z,ahu-c-f04-east,ON,NORMAL,13.64,24.82,14.00
src-ahu-0018-023,2026-01-15T08:18:00Z,ahu-c-f04-west,ON,NORMAL,13.78,24.98,14.00
src-ahu-0019-000,2026-01-15T08:19:00Z,ahu-a-f01-east,ON,NORMAL,14.43,25.01,14.00
src-ahu-0019-001,2026-01-15T08:19:00Z,ahu-a-f01-west,ON,NORMAL,14.35,25.26,14.00
src-ahu-0019-002,2026-01-15T08:19:00Z,ahu-a-f02-east,ON,NORMAL,14.36,25.52,14.00
src-ahu-0019-003,2026-01-15T08:19:00Z,ahu-a-f02-west,ON,NORMAL,14.20,25.55,14.00
src-ahu-0019-004,2026-01-15T08:19:00Z,ahu-a-f03-east,ON,NORMAL,14.36,25.80,14.00
src-ahu-0019-005,2026-01-15T08:19:00Z,ahu-a-f03-west,ON,NORMAL,14.24,25.77,14.00
src-ahu-0019-006,2026-01-15T08:19:00Z,ahu-a-f04-east,ON,NORMAL,14.26,25.92,14.00
src-ahu-0019-007,2026-01-15T08:19:00Z,ahu-a-f04-west,ON,NORMAL,14.12,25.80,14.00
src-ahu-0019-008,2026-01-15T08:19:00Z,ahu-b-f01-east,ON,NORMAL,14.04,25.11,14.00
src-ahu-0019-009,2026-01-15T08:19:00Z,ahu-b-f01-west,ON,NORMAL,13.95,24.95,14.00
src-ahu-0019-010,2026-01-15T08:19:00Z,ahu-b-f02-east,ON,NORMAL,14.00,24.84,14.00
src-ahu-0019-011,2026-01-15T08:19:00Z,ahu-b-f02-west,ON,NORMAL,13.87,24.73,14.00
src-ahu-0019-012,2026-01-15T08:19:00Z,ahu-b-f03-east,ON,NORMAL,13.93,24.77,14.00
src-ahu-0019-013,2026-01-15T08:19:00Z,ahu-b-f03-west,ON,NORMAL,13.86,24.49,14.00
src-ahu-0019-014,2026-01-15T08:19:00Z,ahu-b-f04-east,ON,NORMAL,13.78,24.55,14.00
src-ahu-0019-015,2026-01-15T08:19:00Z,ahu-b-f04-west,ON,NORMAL,13.85,24.34,14.00
src-ahu-0019-016,2026-01-15T08:19:00Z,ahu-c-f01-east,ON,NORMAL,13.75,24.06,14.00
src-ahu-0019-017,2026-01-15T08:19:00Z,ahu-c-f01-west,ON,NORMAL,13.62,24.05,14.00
src-ahu-0019-018,2026-01-15T08:19:00Z,ahu-c-f02-east,ON,NORMAL,13.72,24.20,14.00
src-ahu-0019-019,2026-01-15T08:19:00Z,ahu-c-f02-west,ON,NORMAL,13.68,24.20,14.00
src-ahu-0019-020,2026-01-15T08:19:00Z,ahu-c-f03-east,ON,NORMAL,13.75,24.54,14.00
src-ahu-0019-021,2026-01-15T08:19:00Z,ahu-c-f03-west,ON,NORMAL,13.55,24.55,14.00
src-ahu-0019-022,2026-01-15T08:19:00Z,ahu-c-f04-east,ON,NORMAL,13.71,24.90,14.00
