source_record_id,observed_at,meter_id,active_power_kw,cumulative_energy_kwh
src-meter-0027-007,2026-01-15T08:27:00Z,meter-b-f04,21.80,13510.163
src-meter-0027-008,2026-01-15T08:27:00Z,meter-c-f01,14.59,14006.759
src-meter-0027-009,2026-01-15T08:27:00Z,meter-c-f02,15.53,14507.266
src-meter-0027-010,2026-01-15T08:27:00Z,meter-c-f03,16.41,15007.789
src-meter-0027-011,2026-01-15T08:27:00Z,meter-c-f04,17.01,15508.188
src-meter-0028-000,2026-01-15T08:28:00Z,meter-a-f01,13.48,10006.262
src-meter-0028-001,2026-01-15T08:28:00Z,meter-a-f02,15.59,10507.261
src-meter-0028-002,2026-01-15T08:28:00Z,meter-a-f03,17.20,11008.223
src-meter-0028-003,2026-01-15T08:28:00Z,meter-a-f04,19.28,11509.120
src-meter-0028-004,2026-01-15T08:28:00Z,meter-b-f01,17.61,12008.250
src-meter-0028-005,2026-01-15T08:28:00Z,meter-b-f02,19.22,12509.067
src-meter-0028-006,2026-01-15T08:28:00Z,meter-b-f03,20.65,13009.830
src-meter-0028-007,2026-01-15T08:28:00Z,meter-b-f04,21.58,13510.522
src-meter-0028-008,2026-01-15T08:28:00Z,meter-c-f01,14.34,14006.998
src-meter-0028-009,2026-01-15T08:28:00Z,meter-c-f02,15.17,14507.519
src-meter-0028-010,2026-01-15T08:28:00Z,meter-c-f03,15.96,15008.055
src-meter-0028-011,2026-01-15T08:28:00Z,meter-c-f04,17.04,15508.472
src-meter-0029-000,2026-01-15T08:29:00Z,meter-a-f01,13.20,10006.482
src-meter-0029-001,2026-01-15T08:29:00Z,meter-a-f02,15.68,10507.523
src-meter-0029-002,2026-01-15T08:29:00Z,meter-a-f03,17.50,11008.515
src-meter-0029-003,2026-01-15T08:29:00Z,meter-a-f04,19.38,11509.443
src-meter-0029-004,2026-01-15T08:29:00Z,meter-b-f01,17.55,12008.543
src-meter-0029-005,2026-01-15T08:29:00Z,meter-b-f02,18.89,12509.382
src-meter-0029-006,2026-01-15T08:29:00Z,meter-b-f03,20.65,13010.174
src-meter-0029-007,2026-01-15T08:29:00Z,meter-b-f04,21.63,13510.883
src-meter-0029-008,2026-01-15T08:29:00Z,meter-c-f01,14.17,14007.234
src-meter-0029-009,2026-01-15T08:29:00Z,meter-c-f02,14.99,14507.768
src-meter-0029-010,2026-01-15T08:29:00Z,meter-c-f03,16.35,15008.327
src-meter-0029-011,2026-01-15T08:29:00Z,meter-c-f04,17.37,15508.761
src-meter-0030-000,2026-01-15T08:30:00Z,meter-a-f01,13.66,10006.710
src-meter-0030-001,2026-01-15T08:30:00Z,meter-a-f02,15.46,10507.780
src-meter-0030-002,2026-01-15T08:30:00Z,meter-a-f03,17.77,11008.811
src-meter-0030-003,2026-01-15T08:30:00Z,meter-a-f04,19.32,11509.765
src-meter-0030-004,2026-01-15T08:30:00Z,meter-b-f01,17.14,12008.828
src-meter-0030-005,2026-01-15T08:30:00Z,meter-b-f02,19.08,12509.700
src-meter-0030-006,2026-01-15T08:30:00Z,meter-b-f03,20.57,13010.517
src-meter-0030-007,2026-01-15T08:30:00Z,meter-b-f04,21.91,13511.248
src-meter-0030-008,2026-01-15T08:30:00Z,meter-c-f01,14.34,14007.473
src-meter-0030-009,2026-01-15T08:30:00Z,meter-c-f02,15.49,14508.026
src-meter-0030-010,2026-01-15T08:30:00Z,meter-c-f03,15.84,15008.591
src-meter-0030-011,2026-01-15T08:30:00Z,meter-c-f04,17.28,15509.049
src-meter-0031-000,2026-01-15T08:31:00Z,meter-a-f01,13.53,10006.935
src-meter-0031-001,2026-01-15T08:31:00Z,meter-a-f02,15.51,10508.039
src-meter-0031-002,2026-01-15T08:31:00Z,meter-a-f03,17.68,11009.106
src-meter-0031-003,2026-01-15T08:31:00Z,meter-a-f04,19.57,11510.091
src-meter-0031-004,2026-01-15T08:31:00Z,meter-b-f01,17.17,12009.114
src-meter-0031-005,2026-01-15T08:31:00Z,meter-b-f02,18.69,12510.012
src-meter-0031-006,2026-01-15T08:31:00Z,meter-b-f03,20.24,13010.854
src-meter-0031-007,2026-01-15T08:31:00Z,meter-b-f04,22.02,13511.615
src-meter-0031-008,2026-01-15T08:31:00Z,meter-c-f01,14.19,14007.710
src-meter-0031-009,2026-01-15T08:31:00Z,meter-c-f02,14.96,14508.276
src-meter-0031-010,2026-01-15T08:31:00Z,meter-c-f03,16.40,15008.865
src-meter-0031-011,2026-01-15T08:31:00Z,meter-c-f04,16.65,15509.327
src-meter-0032-000,2026-01-15T08:32:00Z,meter-a-f01,13.85,10007.166
src-meter-0032-001,2026-01-15T08:32:00Z,meter-a-f02,15.54,10508.298
src-meter-0032-002,2026-01-15T08:32:00Z,meter-a-f03,17.63,11009.400
src-meter-0032-003,2026-01-15T08:32:00Z,meter-a-f04,19.17,11510.411
src-meter-0032-004,2026-01-15T08:32:00Z,meter-b-f01,17.66,12009.409
src-meter-0032-005,2026-01-15T08:32:00Z,meter-b-f02,19.12,12510.330
src-meter-0032-006,2026-01-15T08:32:00Z,meter-b-f03,20.16,13011.190
src-meter-0032-007,2026-01-15T08:32:00Z,meter-b-f04,21.87,13511.979
src-meter-0032-008,2026-01-15T08:32:00Z,meter-c-f01,14.36,14007.949
src-meter-0032-009,2026-01-15T08:32:00Z,meter-c-f02,15.01,14508.526
src-meter-0032-010,2026-01-15T08:32:00Z,meter-c-f03,16.37,15009.138
src-meter-0032-011,2026-01-15T08:32:00Z,meter-c-f04,16.66,15509.605
src-meter-0033-000,2026-01-15T08:33:00Z,meter-a-f01,13.86,10007.397
src-meter-0033-001,2026-01-15T08:33:00Z,meter-a-f02,15.83,10508.562
src-meter-0033-002,2026-01-15T08:33:00Z,meter-a-f03,17.88,11009.698
src-meter-0033-003,2026-01-15T08:33:00Z,meter-a-f04,19.64,11510.738
src-meter-0033-004,2026-01-15T08:33:00Z,meter-b-f01,17.70,12009.704
src-meter-0033-005,2026-01-15T08:33:00Z,meter-b-f02,18.96,12510.646
src-meter-0033-006,2026-01-15T08:33:00Z,meter-b-f03,20.36,13011.529
src-meter-0033-007,2026-01-15T08:33:00Z,meter-b-f04,21.89,13512.344
src-meter-0033-008,2026-01-15T08:33:00Z,meter-c-f01,14.25,14008.186
src-meter-0033-009,2026-01-15T08:33:00Z,meter-c-f02,15.21,14508.780
src-meter-0033-010,2026-01-15T08:33:00Z,meter-c-f03,16.42,15009.411
src-meter-0033-011,2026-01-15T08:33:00Z,meter-c-f04,17.08,15509.889
src-meter-0034-000,2026-01-15T08:34:00Z,meter-a-f01,13.77,10007.627
src-meter-0034-001,2026-01-15T08:34:00Z,meter-a-f02,15.82,10508.825
src-meter-0034-002,2026-01-15T08:34:00Z,meter-a-f03,17.63,11009.991
src-meter-0034-003,2026-01-15T08:34:00Z,meter-a-f04,19.19,11511.058
src-meter-0034-004,2026-01-15T08:34:00Z,meter-b-f01,17.43,12009.994
src-meter-0034-005,2026-01-15T08:34:00Z,meter-b-f02,18.68,12510.958
src-meter-0034-006,2026-01-15T08:34:00Z,meter-b-f03,20.13,13011.865
src-meter-0034-007,2026-01-15T08:34:00Z,meter-b-f04,21.46,13512.702
src-meter-0034-008,2026-01-15T08:34:00Z,meter-c-f01,14.15,14008.422
src-meter-0034-009,2026-01-15T08:34:00Z,meter-c-f02,14.95,14509.029
src-meter-0034-010,2026-01-15T08:34:00Z,meter-c-f03,16.24,15009.682
src-meter-0034-011,2026-01-15T08:34:00Z,meter-c-f04,16.97,15510.172
src-meter-0035-000,2026-01-15T08:35:00Z,meter-a-f01,13.43,10007.850
src-meter-0035-001,2026-01-15T08:35:00Z,meter-a-f02,15.90,10509.090
src-meter-0035-002,2026-01-15T08:35:00Z,meter-a-f03,17.83,11010.288
src-meter-0035-003,2026-01-15T08:35:00Z,meter-a-f04,19.42,11511.382
src-meter-0035-004,2026-01-15T08:35:00Z,meter-b-f01,17.56,12010.287
src-meter-0035-005,2026-01-15T08:35:00Z,meter-b-f02,19.13,12511.277
src-meter-0035-006,2026-01-15T08:35:00Z,meter-b-f03,20.24,13012.202
src-meter-0035-007,2026-01-15T08:35:00Z,meter-b-f04,21.39,13513.058
src-meter-0035-008,2026-01-15T08:35:00Z,meter-c-f01,14.24,14008.660
src-meter-0035-009,2026-01-15T08:35:00Z,meter-c-f02,14.93,14509.278
src-meter-0035-010,2026-01-15T08:35:00Z,meter-c-f03,16.30,15009.953
src-meter-0035-011,2026-01-15T08:35:00Z,meter-c-f04,16.92,15510.454
src-meter-0036-000,2026-01-15T08:36:00Z,meter-a-f01,14.03,10008.084
src-meter-0036-001,2026-01-15T08:36:00Z,meter-a-f02,15.80,10509.354
src-meter-0036-002,2026-01-15T08:36:00Z,meter-a-f03,17.54,11010.581
src-meter-0036-003,2026-01-15T08:36:00Z,meter-a-f04,19.60,11511.708
src-meter-0036-004,2026-01-15T08:36:00Z,meter-b-f01,17.44,12010.578
src-meter-0036-005,2026-01-15T08:36:00Z,meter-b-f02,19.17,12511.596
src-meter-0036-006,2026-01-15T08:36:00Z,meter-b-f03,20.47,13012.544
src-meter-0036-007,2026-01-15T08:36:00Z,meter-b-f04,21.35,13513.414
src-meter-0036-008,2026-01-15T08:36:00Z,meter-c-f01,13.80,14008.890
src-meter-0036-009,2026-01-15T08:36:00Z,meter-c-f02,14.82,14509.524
src-meter-0036-010,2026-01-15T08:36:00Z,meter-c-f03,15.65,15010.214
src-meter-0036-011,2026-01-15T08:36:00Z,meter-c-f04,16.82,15510.734
src-meter-0037-000,2026-01-15T08:37:00Z,meter-a-f01,13.91,10008.316
src-meter-0037-001,2026-01-15T08:37:00Z,meter-a-f02,15.87,10509.618
src-meter-0037-002,2026-01-15T08:37:00Z,meter-a-f03,17.57,11010.874
src-meter-0037-003,2026-01-15T08:37:00Z,meter-a-f04,19.77,11512.038
src-meter-0037-004,2026-01-15T08:37:00Z,meter-b-f01,17.82,12010.875
src-meter-0037-005,2026-01-15T08:37:00Z,meter-b-f02,19.10,12511.914
src-meter-0037-006,2026-01-15T08:37:00Z,meter-b-f03,20.52,13012.886
src-meter-0037-007,2026-01-15T08:37:00Z,meter-b-f04,21.67,13513.775
src-meter-0037-008,2026-01-15T08:37:00Z,meter-c-f01,14.19,14009.126
src-meter-0037-009,2026-01-15T08:37:00Z,meter-c-f02,14.89,14509.773
src-meter-0037-010,2026-01-15T08:37:00Z,meter-c-f03,16.05,15010.482
src-meter-0037-011,2026-01-15T08:37:00Z,meter-c-f04,16.89,15511.016
src-meter-0038-000,2026-01-15T08:38:00Z,meter-a-f01,14.15,10008.552
src-meter-0038-001,2026-01-15T08:38:00Z,meter-a-f02,15.81,10509.882
src-meter-0038-002,2026-01-15T08:38:00Z,meter-a-f03,17.66,11011.168
src-meter-0038-003,2026-01-15T08:38:00Z,meter-a-f04,19.33,11512.360
src-meter-0038-004,2026-01-15T08:38:00Z,meter-b-f01,17.69,12011.169
src-meter-0038-005,2026-01-15T08:38:00Z,meter-b-f02,19.32,12512.236
src-meter-0038-006,2026-01-15T08:38:00Z,meter-b-f03,20.40,13013.226
src-meter-0038-007,2026-01-15T08:38:00Z,meter-b-f04,21.63,13514.136
src-meter-0038-008,2026-01-15T08:38:00Z,meter-c-f01,14.08,14009.361
src-meter-0038-009,2026-01-15T08:38:00Z,meter-c-f02,15.29,14510.028
src-meter-0038-010,2026-01-15T08:38:00Z,meter-c-f03,15.58,15010.741
src-meter-0038-011,2026-01-15T08:38:00Z,meter-c-f04,17.00,15511.299
src-meter-0039-000,2026-01-15T08:39:00Z,meter-a-f01,13.89,10008.783
src-meter-0039-001,2026-01-15T08:39:00Z,meter-a-f02,16.13,10510.150
src-meter-0039-002,2026-01-15T08:39:00Z,meter-a-f03,17.82,11011.465
src-meter-0039-003,2026-01-15T08:39:00Z,meter-a-f04,19.43,11512.684
src-meter-0039-004,2026-01-15T08:39:00Z,meter-b-f01,17.59,12011.463
src-meter-0039-005,2026-01-15T08:39:00Z,meter-b-f02,19.11,12512.555
src-meter-0039-006,2026-01-15T08:39:00Z,meter-b-f03,20.67,13013.570
src-meter-0039-007,2026-01-15T08:39:00Z,meter-b-f04,21.63,13514.496
src-meter-0039-008,2026-01-15T08:39:00Z,meter-c-f01,14.30,14009.599
src-meter-0039-009,2026-01-15T08:39:00Z,meter-c-f02,15.21,14510.281
src-meter-0039-010,2026-01-15T08:39:00Z,meter-c-f03,16.18,15011.011
src-meter-0039-011,2026-01-15T08:39:00Z,meter-c-f04,16.87,15511.580
src-meter-0040-000,2026-01-15T08:40:00Z,meter-a-f01,13.92,10009.015
src-meter-0040-001,2026-01-15T08:40:00Z,meter-a-f02,16.18,10510.420
src-meter-0040-002,2026-01-15T08:40:00Z,meter-a-f03,17.78,11011.761
src-meter-0040-003,2026-01-15T08:40:00Z,meter-a-f04,19.57,11513.010
src-meter-0040-004,2026-01-15T08:40:00Z,meter-b-f01,17.17,12011.749
src-meter-0040-005,2026-01-15T08:40:00Z,meter-b-f02,19.07,12512.873
src-meter-0040-006,2026-01-15T08:40:00Z,meter-b-f03,20.50,13013.912
src-meter-0040-007,2026-01-15T08:40:00Z,meter-b-f04,21.84,13514.860
src-meter-0040-008,2026-01-15T08:40:00Z,meter-c-f01,14.23,14009.836
src-meter-0040-009,2026-01-15T08:40:00Z,meter-c-f02,14.72,14510.526
src-meter-0040-010,2026-01-15T08:40:00Z,meter-c-f03,15.86,15011.275
src-meter-0040-011,2026-01-15T08:40:00Z,meter-c-f04,16.45,15511.855
src-meter-0041-000,2026-01-15T08:41:00Z,meter-a-f01,13.73,10009.244
src-meter-0041-001,2026-01-15T08:41:00Z,meter-a-f02,15.66,10510.681
src-meter-0041-002,2026-01-15T08:41:00Z,meter-a-f03,17.61,11012.055
src-meter-0041-003,2026-01-15T08:41:00Z,meter-a-f04,19.48,11513.335
src-meter-0041-004,2026-01-15T08:41:00Z,meter-b-f01,17.71,12012.044
src-meter-0041-005,2026-01-15T08:41:00Z,meter-b-f02,18.81,12513.186
src-meter-0041-006,2026-01-15T08:41:00Z,meter-b-f03,20.64,13014.256
src-meter-0041-007,2026-01-15T08:41:00Z,meter-b-f04,21.40,13515.217
src-meter-0041-008,2026-01-15T08:41:00Z,meter-c-f01,14.16,14010.072
src-meter-0041-009,2026-01-15T08:41:00Z,meter-c-f02,15.21,14510.780
src-meter-0041-010,2026-01-15T08:41:00Z,meter-c-f03,16.14,15011.544
src-meter-0041-011,2026-01-15T08:41:00Z,meter-c-f04,16.44,15512.129
src-meter-0042-000,2026-01-15T08:42:00Z,meter-a-f01,14.00,10009.477
src-meter-0042-001,2026-01-15T08:42:00Z,meter-a-f02,15.87,10510.945
src-meter-0042-002,2026-01-15T08:42:00Z,meter-a-f03,17.74,11012.351
src-meter-0042-003,2026-01-15T08:42:00Z,meter-a-f04,19.71,11513.663
src-meter-0042-004,2026-01-15T08:42:00Z,meter-b-f01,17.64,12012.338
src-meter-0042-005,2026-01-15T08:42:00Z,meter-b-f02,19.01,12513.503
src-meter-0042-006,2026-01-15T08:42:00Z,meter-b-f03,19.99,13014.589
src-meter-0042-007,2026-01-15T08:42:00Z,meter-b-f04,21.29,13515.572
src-meter-0042-008,2026-01-15T08:42:00Z,meter-c-f01,13.78,14010.302
src-meter-0042-009,2026-01-15T08:42:00Z,meter-c-f02,14.85,14511.027
src-meter-0042-010,2026-01-15T08:42:00Z,meter-c-f03,15.88,15011.809
src-meter-0042-011,2026-01-15T08:42:00Z,meter-c-f04,16.56,15512.405
src-meter-0043-000,2026-01-15T08:43:00Z,meter-a-f01,13.85,10009.708
src-meter-0043-001,2026-01-15T08:43:00Z,meter-a-f02,15.66,10511.206
src-meter-0043-002,2026-01-15T08:43:00Z,meter-a-f03,17.70,11012.646
src-meter-0043-003,2026-01-15T08:43:00Z,meter-a-f04,19.63,11513.990
src-meter-0043-004,2026-01-15T08:43:00Z,meter-b-f01,17.43,12012.629
src-meter-0043-005,2026-01-15T08:43:00Z,meter-b-f02,19.33,12513.825
src-meter-0043-006,2026-01-15T08:43:00Z,meter-b-f03,20.62,13014.932
src-meter-0043-007,2026-01-15T08:43:00Z,meter-b-f04,21.24,13515.926
src-meter-0043-008,2026-01-15T08:43:00Z,meter-c-f01,14.00,14010.535
src-meter-0043-009,2026-01-15T08:43:00Z,meter-c-f02,14.77,14511.273
src-meter-0043-010,2026-01-15T08:43:00Z,meter-c-f03,15.46,15012.067
src-meter-0043-011,2026-01-15T08:43:00Z,meter-c-f04,16.59,15512.681
src-meter-0044-000,2026-01-15T08:44:00Z,meter-a-f01,14.12,10009.944
src-meter-0044-001,2026-01-15T08:44:00Z,meter-a-f02,15.88,10511.471
src-meter-0044-002,2026-01-15T08:44:00Z,meter-a-f03,17.97,11012.945
src-meter-0044-003,2026-01-15T08:44:00Z,meter-a-f04,19.32,11514.312
src-meter-0044-004,2026-01-15T08:44:00Z,meter-b-f01,17.54,12012.921
src-meter-0044-005,2026-01-15T08:44:00Z,meter-b-f02,19.21,12514.145
src-meter-0044-006,2026-01-15T08:44:00Z,meter-b-f03,20.24,13015.270
src-meter-0044-007,2026-01-15T08:44:00Z,meter-b-f04,21.43,13516.283
src-meter-0044-008,2026-01-15T08:44:00Z,meter-c-f01,13.80,14010.765
src-meter-0044-009,2026-01-15T08:44:00Z,meter-c-f02,14.84,14511.521
src-meter-0044-010,2026-01-15T08:44:00Z,meter-c-f03,15.78,15012.330
src-meter-0044-011,2026-01-15T08:44:00Z,meter-c-f04,16.80,15512.961
src-meter-0045-000,2026-01-15T08:45:00Z,meter-a-f01,14.43,10010.184
src-meter-0045-001,2026-01-15T08:45:00Z,meter-a-f02,16.07,10511.739
src-meter-0045-002,2026-01-15T08:45:00Z,meter-a-f03,18.11,11013.247
src-meter-0045-003,2026-01-15T08:45:00Z,meter-a-f04,19.49,11514.637
src-meter-0045-004,2026-01-15T08:45:00Z,meter-b-f01,17.30,12013.209
src-meter-0045-005,2026-01-15T08:45:00Z,meter-b-f02,19.26,12514.466
src-meter-0045-006,2026-01-15T08:45:00Z,meter-b-f03,20.22,13015.607
src-meter-0045-007,2026-01-15T08:45:00Z,meter-b-f04,21.67,13516.644
src-meter-0045-008,2026-01-15T08:45:00Z,meter-c-f01,13.86,14010.996
src-meter-0045-009,2026-01-15T08:45:00Z,meter-c-f02,14.68,14511.765
src-meter-0045-010,2026-01-15T08:45:00Z,meter-c-f03,15.50,15012.588
src-meter-0045-011,2026-01-15T08:45:00Z,meter-c-f04,16.40,15513.235
src-meter-0046-000,2026-01-15T08:46:00Z,meter-a-f01,14.40,10010.424
src-meter-0046-001,2026-01-15T08:46:00Z,meter-a-f02,16.40,10512.012
src-meter-0046-002,2026-01-15T08:46:00Z,meter-a-f03,18.20,11013.550
src-meter-0046-003,2026-01-15T08:46:00Z,meter-a-f04,19.92,11514.969
src-meter-0046-004,2026-01-15T08:46:00Z,meter-b-f01,17.87,12013.507
src-meter-0046-005,2026-01-15T08:46:00Z,meter-b-f02,19.10,12514.785
src-meter-0046-006,2026-01-15T08:46:00Z,meter-b-f03,20.36,13015.946
src-meter-0046-007,2026-01-15T08:46:00Z,meter-b-f04,21.76,13517.007
src-meter-0046-008,2026-01-15T08:46:00Z,meter-c-f01,14.05,14011.230
src-meter-0046-009,2026-01-15T08:46:00Z,meter-c-f02,14.85,14512.013
src-meter-0046-010,2026-01-15T08:46:00Z,meter-c-f03,15.68,15012.849
src-meter-0046-011,2026-01-15T08:46:00Z,meter-c-f04,16.30,15513.506
src-meter-0047-000,2026-01-15T08:47:00Z,meter-a-f01,14.00,10010.657
src-meter-0047-001,2026-01-15T08:47:00Z,meter-a-f02,16.12,10512.281
src-meter-0047-002,2026-01-15T08:47:00Z,meter-a-f03,17.82,11013.847
src-meter-0047-003,2026-01-15T08:47:00Z,meter-a-f04,19.27,11515.290
src-meter-0047-004,2026-01-15T08:47:00Z,meter-b-f01,17.84,12013.805
src-meter-0047-005,2026-01-15T08:47:00Z,meter-b-f02,19.14,12515.104
src-meter-0047-006,2026-01-15T08:47:00Z,meter-b-f03,20.33,13016.285
src-meter-0047-007,2026-01-15T08:47:00Z,meter-b-f04,21.54,13517.366
src-meter-0047-008,2026-01-15T08:47:00Z,meter-c-f01,13.71,14011.459
src-meter-0047-009,2026-01-15T08:47:00Z,meter-c-f02,14.66,14512.257
src-meter-0047-010,2026-01-15T08:47:00Z,meter-c-f03,15.34,15013.105
src-meter-0047-011,2026-01-15T08:47:00Z,meter-c-f04,16.04,15513.774
src-meter-0048-000,2026-01-15T08:48:00Z,meter-a-f01,14.52,10010.900
src-meter-0048-001,2026-01-15T08:48:00Z,meter-a-f02,15.90,10512.546
src-meter-0048-002,2026-01-15T08:48:00Z,meter-a-f03,18.07,11014.148
src-meter-0048-003,2026-01-15T08:48:00Z,meter-a-f04,19.96,11515.623
src-meter-0048-004,2026-01-15T08:48:00Z,meter-b-f01,17.60,12014.098
src-meter-0048-005,2026-01-15T08:48:00Z,meter-b-f02,19.27,12515.425
src-meter-0048-006,2026-01-15T08:48:00Z,meter-b-f03,20.54,13016.627
src-meter-0048-007,2026-01-15T08:48:00Z,meter-b-f04,21.34,13517.722
src-meter-0048-008,2026-01-15T08:48:00Z,meter-c-f01,13.72,14011.688
src-meter-0048-009,2026-01-15T08:48:00Z,meter-c-f02,15.09,14512.509
src-meter-0048-010,2026-01-15T08:48:00Z,meter-c-f03,15.47,15013.363
src-meter-0048-011,2026-01-15T08:48:00Z,meter-c-f04,16.43,15514.047
src-meter-0049-000,2026-01-15T08:49:00Z,meter-a-f01,14.24,10011.137
src-meter-0049-001,2026-01-15T08:49:00Z,meter-a-f02,16.26,10512.817
src-meter-0049-002,2026-01-15T08:49:00Z,meter-a-f03,17.94,11014.447
src-meter-0049-003,2026-01-15T08:49:00Z,meter-a-f04,19.57,11515.949
src-meter-0049-004,2026-01-15T08:49:00Z,meter-b-f01,17.34,12014.387
src-meter-0049-005,2026-01-15T08:49:00Z,meter-b-f02,19.15,12515.744
src-meter-0049-006,2026-01-15T08:49:00Z,meter-b-f03,20.30,13016.966
src-meter-0049-007,2026-01-15T08:49:00Z,meter-b-f04,21.20,13518.075
src-meter-0049-008,2026-01-15T08:49:00Z,meter-c-f01,13.49,14011.912
src-meter-0049-009,2026-01-15T08:49:00Z,meter-c-f02,14.45,14512.750
src-meter-0049-010,2026-01-15T08:49:00Z,meter-c-f03,15.56,15013.622
src-meter-0049-011,2026-01-15T08:49:00Z,meter-c-f04,15.95,15514.313
src-meter-0050-000,2026-01-15T08:50:00Z,meter-a-f01,14.61,10011.380
src-meter-0050-001,2026-01-15T08:50:00Z,meter-a-f02,16.50,10513.092
src-meter-0050-002,2026-01-15T08:50:00Z,meter-a-f03,17.82,11014.744
src-meter-0050-003,2026-01-15T08:50:00Z,meter-a-f04,19.92,11516.281
src-meter-0050-004,2026-01-15T08:50:00Z,meter-b-f01,17.32,12014.675
src-meter-0050-005,2026-01-15T08:50:00Z,meter-b-f02,18.77,12516.057
src-meter-0050-006,2026-01-15T08:50:00Z,meter-b-f03,20.14,13017.301
src-meter-0050-007,2026-01-15T08:50:00Z,meter-b-f04,21.47,13518.433
src-meter-0050-008,2026-01-15T08:50:00Z,meter-c-f01,13.69,14012.141
src-meter-0050-009,2026-01-15T08:50:00Z,meter-c-f02,14.96,14512.999
src-meter-0050-010,2026-01-15T08:50:00Z,meter-c-f03,15.62,15013.883
src-meter-0050-011,2026-01-15T08:50:00Z,meter-c-f04,16.40,15514.587
src-meter-0051-000,2026-01-15T08:51:00Z,meter-a-f01,14.05,10011.615
src-meter-0051-001,2026-01-15T08:51:00Z,meter-a-f02,16.36,10513.365
src-meter-0051-002,2026-01-15T08:51:00Z,meter-a-f03,18.02,11015.045
src-meter-0051-003,2026-01-15T08:51:00Z,meter-a-f04,19.49,11516.606
src-meter-0051-004,2026-01-15T08:51:00Z,meter-b-f01,17.30,12014.964
src-meter-0051-005,2026-01-15T08:51:00Z,meter-b-f02,19.07,12516.375
src-meter-0051-006,2026-01-15T08:51:00Z,meter-b-f03,20.24,13017.639
src-meter-0051-007,2026-01-15T08:51:00Z,meter-b-f04,21.68,13518.794
src-meter-0051-008,2026-01-15T08:51:00Z,meter-c-f01,13.43,14012.365
src-meter-0051-009,2026-01-15T08:51:00Z,meter-c-f02,14.37,14513.238
src-meter-0051-010,2026-01-15T08:51:00Z,meter-c-f03,15.55,15014.142
src-meter-0051-011,2026-01-15T08:51:00Z,meter-c-f04,15.90,15514.852
src-meter-0052-000,2026-01-15T08:52:00Z,meter-a-f01,14.39,10011.854
src-meter-0052-001,2026-01-15T08:52:00Z,meter-a-f02,16.45,10513.639
src-meter-0052-002,2026-01-15T08:52:00Z,meter-a-f03,17.90,11015.343
src-meter-0052-003,2026-01-15T08:52:00Z,meter-a-f04,19.94,11516.938
src-meter-0052-004,2026-01-15T08:52:00Z,meter-b-f01,17.42,12015.254
src-meter-0052-005,2026-01-15T08:52:00Z,meter-b-f02,18.94,12516.690
src-meter-0052-006,2026-01-15T08:52:00Z,meter-b-f03,20.15,13017.975
src-meter-0052-007,2026-01-15T08:52:00Z,meter-b-f04,21.15,13519.147
src-meter-0052-008,2026-01-15T08:52:00Z,meter-c-f01,13.40,14012.588
src-meter-0052-009,2026-01-15T08:52:00Z,meter-c-f02,14.35,14513.478
src-meter-0052-010,2026-01-15T08:52:00Z,meter-c-f03,15.15,15014.394
src-meter-0052-011,2026-01-15T08:52:00Z,meter-c-f04,15.94,15515.117
src-meter-0053-000,2026-01-15T08:53:00Z,meter-a-f01,14.25,10012.092
src-meter-0053-001,2026-01-15T08:53:00Z,meter-a-f02,15.98,10513.905
src-meter-0053-002,2026-01-15T08:53:00Z,meter-a-f03,18.30,11015.648
src-meter-0053-003,2026-01-15T08:53:00Z,meter-a-f04,19.76,11517.268
src-meter-0053-004,2026-01-15T08:53:00Z,meter-b-f01,17.91,12015.552
src-meter-0053-005,2026-01-15T08:53:00Z,meter-b-f02,18.78,12517.003
src-meter-0053-006,2026-01-15T08:53:00Z,meter-b-f03,20.46,13018.315
src-meter-0053-007,2026-01-15T08:53:00Z,meter-b-f04,21.14,13519.499
src-meter-0053-008,2026-01-15T08:53:00Z,meter-c-f01,13.65,14012.815
src-meter-0053-009,2026-01-15T08:53:00Z,meter-c-f02,14.47,14513.719
src-meter-0053-010,2026-01-15T08:53:00Z,meter-c-f03,15.57,15014.654
src-meter-0053-011,2026-01-15T08:53:00Z,meter-c-f04,15.89,15515.382
src-meter-0054-000,2026-01-15T08:54:00Z,meter-a-f01,14.39,10012.332
src-meter-0054-001,2026-01-15T08:54:00Z,meter-a-f02,16.44,10514.179
src-meter-0054-002,2026-01-15T08:54:00Z,meter-a-f03,18.29,11015.953
src-meter-0054-003,2026-01-15T08:54:00Z,meter-a-f04,19.96,11517.600
