source_record_id,observed_at,device_id,room_temperature_c,relative_humidity_pct,co2_ppm
src-iaq-0005-027,2026-01-15T08:05:00Z,iaq-b-f03-west-r02,24.48,48.5,842.8
src-iaq-0005-028,2026-01-15T08:05:00Z,iaq-b-f04-east-r01,24.65,47.7,831.8
src-iaq-0005-029,2026-01-15T08:05:00Z,iaq-b-f04-east-r02,24.60,47.6,797.2
src-iaq-0005-030,2026-01-15T08:05:00Z,iaq-b-f04-west-r01,24.38,47.6,779.3
src-iaq-0005-031,2026-01-15T08:05:00Z,iaq-b-f04-west-r02,24.44,48.0,737.8
src-iaq-0005-032,2026-01-15T08:05:00Z,iaq-c-f01-east-r01,24.03,47.9,724.4
src-iaq-0005-033,2026-01-15T08:05:00Z,iaq-c-f01-east-r02,24.13,48.4,687.9
src-iaq-0005-034,2026-01-15T08:05:00Z,iaq-c-f01-west-r01,24.07,48.5,676.1
src-iaq-0005-035,2026-01-15T08:05:00Z,iaq-c-f01-west-r02,23.94,48.9,696.1
src-iaq-0005-036,2026-01-15T08:05:00Z,iaq-c-f02-east-r01,24.12,49.2,648.1
src-iaq-0005-037,2026-01-15T08:05:00Z,iaq-c-f02-east-r02,24.02,49.7,674.5
src-iaq-0005-038,2026-01-15T08:05:00Z,iaq-c-f02-west-r01,24.02,49.4,649.7
src-iaq-0005-039,2026-01-15T08:05:00Z,iaq-c-f02-west-r02,23.82,50.5,673.8
src-iaq-0005-040,2026-01-15T08:05:00Z,iaq-c-f03-east-r01,23.96,50.0,654.3
src-iaq-0005-041,2026-01-15T08:05:00Z,iaq-c-f03-east-r02,23.96,50.6,687.9
src-iaq-0005-042,2026-01-15T08:05:00Z,iaq-c-f03-west-r01,24.04,51.3,687.4
src-iaq-0005-043,2026-01-15T08:05:00Z,iaq-c-f03-west-r02,24.10,51.8,675.0
src-iaq-0005-044,2026-01-15T08:05:00Z,iaq-c-f04-east-r01,24.30,52.5,668.5
src-iaq-0005-045,2026-01-15T08:05:00Z,iaq-c-f04-east-r02,24.22,52.2,687.0
src-iaq-0005-046,2026-01-15T08:05:00Z,iaq-c-f04-west-r01,24.43,53.4,650.1
src-iaq-0005-047,2026-01-15T08:05:00Z,iaq-c-f04-west-r02,24.32,53.3,684.8
src-iaq-0006-000,2026-01-15T08:06:00Z,iaq-a-f01-east-r01,24.44,56.4,674.9
src-iaq-0006-001,2026-01-15T08:06:00Z,iaq-a-f01-east-r02,24.47,56.4,680.9
src-iaq-0006-002,2026-01-15T08:06:00Z,iaq-a-f01-west-r01,24.62,56.4,652.4
src-iaq-0006-003,2026-01-15T08:06:00Z,iaq-a-f01-west-r02,24.69,56.0,682.6
src-iaq-0006-004,2026-01-15T08:06:00Z,iaq-a-f02-east-r01,24.84,55.5,687.1
src-iaq-0006-005,2026-01-15T08:06:00Z,iaq-a-f02-east-r02,24.93,55.0,711.8
src-iaq-0006-006,2026-01-15T08:06:00Z,iaq-a-f02-west-r01,24.94,54.7,723.1
src-iaq-0006-007,2026-01-15T08:06:00Z,iaq-a-f02-west-r02,25.12,54.9,758.2
src-iaq-0006-008,2026-01-15T08:06:00Z,iaq-a-f03-east-r01,25.23,55.2,747.5
src-iaq-0006-009,2026-01-15T08:06:00Z,iaq-a-f03-east-r02,25.43,54.4,833.4
src-iaq-0006-010,2026-01-15T08:06:00Z,iaq-a-f03-west-r01,25.40,53.8,827.7
src-iaq-0006-011,2026-01-15T08:06:00Z,iaq-a-f03-west-r02,25.55,54.1,840.4
src-iaq-0006-012,2026-01-15T08:06:00Z,iaq-a-f04-east-r01,25.68,53.0,882.4
src-iaq-0006-013,2026-01-15T08:06:00Z,iaq-a-f04-east-r02,25.51,52.8,903.6
src-iaq-0006-014,2026-01-15T08:06:00Z,iaq-a-f04-west-r01,25.51,52.5,903.6
src-iaq-0006-015,2026-01-15T08:06:00Z,iaq-a-f04-west-r02,25.68,52.4,910.8
src-iaq-0006-016,2026-01-15T08:06:00Z,iaq-b-f01-east-r01,25.03,51.3,927.3
src-iaq-0006-017,2026-01-15T08:06:00Z,iaq-b-f01-east-r02,24.87,51.7,949.4
src-iaq-0006-018,2026-01-15T08:06:00Z,iaq-b-f01-west-r01,25.01,51.1,916.7
src-iaq-0006-019,2026-01-15T08:06:00Z,iaq-b-f01-west-r02,24.81,49.6,936.9
src-iaq-0006-020,2026-01-15T08:06:00Z,iaq-b-f02-east-r01,25.03,50.3,937.4
src-iaq-0006-021,2026-01-15T08:06:00Z,iaq-b-f02-east-r02,24.77,49.7,946.0
src-iaq-0006-022,2026-01-15T08:06:00Z,iaq-b-f02-west-r01,24.73,49.7,923.3
src-iaq-0006-023,2026-01-15T08:06:00Z,iaq-b-f02-west-r02,24.79,48.3,936.4
src-iaq-0006-024,2026-01-15T08:06:00Z,iaq-b-f03-east-r01,24.82,48.3,900.5
src-iaq-0006-025,2026-01-15T08:06:00Z,iaq-b-f03-east-r02,24.64,48.0,901.3
src-iaq-0006-026,2026-01-15T08:06:00Z,iaq-b-f03-west-r01,24.50,48.4,859.7
src-iaq-0006-027,2026-01-15T08:06:00Z,iaq-b-f03-west-r02,24.49,48.5,835.8
src-iaq-0006-028,2026-01-15T08:06:00Z,iaq-b-f04-east-r01,24.65,48.5,813.0
src-iaq-0006-029,2026-01-15T08:06:00Z,iaq-b-f04-east-r02,24.45,47.7,783.4
src-iaq-0006-030,2026-01-15T08:06:00Z,iaq-b-f04-west-r01,24.30,47.8,769.9
src-iaq-0006-031,2026-01-15T08:06:00Z,iaq-b-f04-west-r02,24.37,48.5,746.5
src-iaq-0006-032,2026-01-15T08:06:00Z,iaq-c-f01-east-r01,24.12,48.5,718.5
src-iaq-0006-033,2026-01-15T08:06:00Z,iaq-c-f01-east-r02,23.94,48.7,670.5
src-iaq-0006-034,2026-01-15T08:06:00Z,iaq-c-f01-west-r01,23.96,48.8,648.5
src-iaq-0006-035,2026-01-15T08:06:00Z,iaq-c-f01-west-r02,23.77,48.7,701.2
src-iaq-0006-036,2026-01-15T08:06:00Z,iaq-c-f02-east-r01,23.94,48.7,666.7
src-iaq-0006-037,2026-01-15T08:06:00Z,iaq-c-f02-east-r02,23.90,49.7,700.7
src-iaq-0006-038,2026-01-15T08:06:00Z,iaq-c-f02-west-r01,24.02,50.1,648.8
src-iaq-0006-039,2026-01-15T08:06:00Z,iaq-c-f02-west-r02,23.87,50.6,699.2
src-iaq-0006-040,2026-01-15T08:06:00Z,iaq-c-f03-east-r01,23.99,51.0,657.6
src-iaq-0006-041,2026-01-15T08:06:00Z,iaq-c-f03-east-r02,24.06,51.0,702.9
src-iaq-0006-042,2026-01-15T08:06:00Z,iaq-c-f03-west-r01,24.11,51.2,668.2
src-iaq-0006-043,2026-01-15T08:06:00Z,iaq-c-f03-west-r02,24.13,52.3,704.3
src-iaq-0006-044,2026-01-15T08:06:00Z,iaq-c-f04-east-r01,24.18,52.7,683.0
src-iaq-0006-045,2026-01-15T08:06:00Z,iaq-c-f04-east-r02,24.43,53.0,701.6
src-iaq-0006-046,2026-01-15T08:06:00Z,iaq-c-f04-west-r01,24.35,53.2,655.4
src-iaq-0006-047,2026-01-15T08:06:00Z,iaq-c-f04-west-r02,24.34,53.9,708.3
src-iaq-0007-000,2026-01-15T08:07:00Z,iaq-a-f01-east-r01,24.30,55.6,684.7
src-iaq-0007-001,2026-01-15T08:07:00Z,iaq-a-f01-east-r02,24.45,56.5,688.7
src-iaq-0007-002,2026-01-15T08:07:00Z,iaq-a-f01-west-r01,24.48,55.4,669.0
src-iaq-0007-003,2026-01-15T08:07:00Z,iaq-a-f01-west-r02,24.66,55.4,682.5
src-iaq-0007-004,2026-01-15T08:07:00Z,iaq-a-f02-east-r01,24.88,55.1,648.0
src-iaq-0007-005,2026-01-15T08:07:00Z,iaq-a-f02-east-r02,25.07,55.7,716.9
src-iaq-0007-006,2026-01-15T08:07:00Z,iaq-a-f02-west-r01,24.95,55.7,718.9
src-iaq-0007-007,2026-01-15T08:07:00Z,iaq-a-f02-west-r02,25.19,55.0,768.8
src-iaq-0007-008,2026-01-15T08:07:00Z,iaq-a-f03-east-r01,25.34,54.7,759.3
src-iaq-0007-009,2026-01-15T08:07:00Z,iaq-a-f03-east-r02,25.36,54.3,814.9
src-iaq-0007-010,2026-01-15T08:07:00Z,iaq-a-f03-west-r01,25.42,53.9,831.0
src-iaq-0007-011,2026-01-15T08:07:00Z,iaq-a-f03-west-r02,25.36,53.4,884.9
src-iaq-0007-012,2026-01-15T08:07:00Z,iaq-a-f04-east-r01,25.62,52.8,854.0
src-iaq-0007-013,2026-01-15T08:07:00Z,iaq-a-f04-east-r02,25.59,52.7,890.5
src-iaq-0007-014,2026-01-15T08:07:00Z,iaq-a-f04-west-r01,25.61,52.3,916.7
src-iaq-0007-015,2026-01-15T08:07:00Z,iaq-a-f04-west-r02,25.66,51.9,912.2
src-iaq-0007-016,2026-01-15T08:07:00Z,iaq-b-f01-east-r01,24.90,50.9,933.6
src-iaq-0007-017,2026-01-15T08:07:00Z,iaq-b-f01-east-r02,24.83,50.5,937.3
src-iaq-0007-018,2026-01-15T08:07:00Z,iaq-b-f01-west-r01,24.81,50.9,919.7
src-iaq-0007-019,2026-01-15T08:07:00Z,iaq-b-f01-west-r02,24.89,49.6,957.7
src-iaq-0007-020,2026-01-15T08:07:00Z,iaq-b-f02-east-r01,24.99,49.8,931.3
src-iaq-0007-021,2026-01-15T08:07:00Z,iaq-b-f02-east-r02,24.96,49.2,921.6
src-iaq-0007-022,2026-01-15T08:07:00Z,iaq-b-f02-west-r01,24.75,48.7,896.0
src-iaq-0007-023,2026-01-15T08:07:00Z,iaq-b-f02-west-r02,24.61,48.5,916.0
src-iaq-0007-024,2026-01-15T08:07:00Z,iaq-b-f03-east-r01,24.74,48.0,901.6
src-iaq-0007-025,2026-01-15T08:07:00Z,iaq-b-f03-east-r02,24.71,48.7,864.3
src-iaq-0007-026,2026-01-15T08:07:00Z,iaq-b-f03-west-r01,24.65,47.8,852.0
src-iaq-0007-027,2026-01-15T08:07:00Z,iaq-b-f03-west-r02,24.56,48.1,843.2
src-iaq-0007-028,2026-01-15T08:07:00Z,iaq-b-f04-east-r01,24.67,48.1,795.9
src-iaq-0007-029,2026-01-15T08:07:00Z,iaq-b-f04-east-r02,24.47,47.7,785.3
src-iaq-0007-030,2026-01-15T08:07:00Z,iaq-b-f04-west-r01,24.29,48.6,727.7
src-iaq-0007-031,2026-01-15T08:07:00Z,iaq-b-f04-west-r02,24.22,48.2,754.0
src-iaq-0007-032,2026-01-15T08:07:00Z,iaq-c-f01-east-r01,24.05,47.7,710.7
src-iaq-0007-033,2026-01-15T08:07:00Z,iaq-c-f01-east-r02,24.02,48.1,699.8
src-iaq-0007-034,2026-01-15T08:07:00Z,iaq-c-f01-west-r01,23.98,48.1,655.3
src-iaq-0007-035,2026-01-15T08:07:00Z,iaq-c-f01-west-r02,23.80,48.3,688.1
src-iaq-0007-036,2026-01-15T08:07:00Z,iaq-c-f02-east-r01,23.98,49.6,691.0
src-iaq-0007-037,2026-01-15T08:07:00Z,iaq-c-f02-east-r02,23.96,49.1,673.5
src-iaq-0007-038,2026-01-15T08:07:00Z,iaq-c-f02-west-r01,24.00,49.8,669.6
src-iaq-0007-039,2026-01-15T08:07:00Z,iaq-c-f02-west-r02,23.75,50.1,708.4
src-iaq-0007-040,2026-01-15T08:07:00Z,iaq-c-f03-east-r01,23.97,50.3,653.1
src-iaq-0007-041,2026-01-15T08:07:00Z,iaq-c-f03-east-r02,23.98,51.1,697.3
src-iaq-0007-042,2026-01-15T08:07:00Z,iaq-c-f03-west-r01,24.03,51.6,648.4
src-iaq-0007-043,2026-01-15T08:07:00Z,iaq-c-f03-west-r02,24.12,52.1,681.0
src-iaq-0007-044,2026-01-15T08:07:00Z,iaq-c-f04-east-r01,24.28,52.4,682.3
src-iaq-0007-045,2026-01-15T08:07:00Z,iaq-c-f04-east-r02,24.40,52.2,687.7
src-iaq-0007-046,2026-01-15T08:07:00Z,iaq-c-f04-west-r01,24.27,53.4,689.4
src-iaq-0007-047,2026-01-15T08:07:00Z,iaq-c-f04-west-r02,24.35,53.5,690.1
src-iaq-0008-000,2026-01-15T08:08:00Z,iaq-a-f01-east-r01,24.54,55.8,689.6
src-iaq-0008-001,2026-01-15T08:08:00Z,iaq-a-f01-east-r02,24.54,55.7,683.8
src-iaq-0008-002,2026-01-15T08:08:00Z,iaq-a-f01-west-r01,24.69,56.5,663.4
src-iaq-0008-003,2026-01-15T08:08:00Z,iaq-a-f01-west-r02,24.59,55.9,683.2
src-iaq-0008-004,2026-01-15T08:08:00Z,iaq-a-f02-east-r01,25.07,55.2,679.7
src-iaq-0008-005,2026-01-15T08:08:00Z,iaq-a-f02-east-r02,25.11,55.8,711.6
src-iaq-0008-006,2026-01-15T08:08:00Z,iaq-a-f02-west-r01,25.12,55.5,744.9
src-iaq-0008-007,2026-01-15T08:08:00Z,iaq-a-f02-west-r02,25.19,54.6,800.1
src-iaq-0008-008,2026-01-15T08:08:00Z,iaq-a-f03-east-r01,25.41,53.9,795.8
src-iaq-0008-009,2026-01-15T08:08:00Z,iaq-a-f03-east-r02,25.34,54.6,840.6
src-iaq-0008-010,2026-01-15T08:08:00Z,iaq-a-f03-west-r01,25.48,53.7,834.3
src-iaq-0008-011,2026-01-15T08:08:00Z,iaq-a-f03-west-r02,25.47,53.4,878.1
src-iaq-0008-012,2026-01-15T08:08:00Z,iaq-a-f04-east-r01,25.55,53.0,863.6
src-iaq-0008-013,2026-01-15T08:08:00Z,iaq-a-f04-east-r02,25.57,52.4,922.6
src-iaq-0008-014,2026-01-15T08:08:00Z,iaq-a-f04-west-r01,25.66,52.1,883.7
src-iaq-0008-015,2026-01-15T08:08:00Z,iaq-a-f04-west-r02,25.48,51.9,919.3
src-iaq-0008-016,2026-01-15T08:08:00Z,iaq-b-f01-east-r01,25.05,51.7,904.8
src-iaq-0008-017,2026-01-15T08:08:00Z,iaq-b-f01-east-r02,25.01,51.2,940.7
src-iaq-0008-018,2026-01-15T08:08:00Z,iaq-b-f01-west-r01,24.86,50.0,931.6
src-iaq-0008-019,2026-01-15T08:08:00Z,iaq-b-f01-west-r02,24.74,50.3,951.9
src-iaq-0008-020,2026-01-15T08:08:00Z,iaq-b-f02-east-r01,24.89,49.9,945.4
src-iaq-0008-021,2026-01-15T08:08:00Z,iaq-b-f02-east-r02,24.93,49.4,940.8
src-iaq-0008-022,2026-01-15T08:08:00Z,iaq-b-f02-west-r01,24.65,49.2,910.2
src-iaq-0008-023,2026-01-15T08:08:00Z,iaq-b-f02-west-r02,24.56,48.1,932.6
src-iaq-0008-024,2026-01-15T08:08:00Z,iaq-b-f03-east-r01,24.82,48.6,873.6
src-iaq-0008-025,2026-01-15T08:08:00Z,iaq-b-f03-east-r02,24.59,48.9,885.2
src-iaq-0008-026,2026-01-15T08:08:00Z,iaq-b-f03-west-r01,24.50,48.7,833.6
src-iaq-0008-027,2026-01-15T08:08:00Z,iaq-b-f03-west-r02,24.56,47.7,834.4
src-iaq-0008-028,2026-01-15T08:08:00Z,iaq-b-f04-east-r01,24.57,48.0,804.9
src-iaq-0008-029,2026-01-15T08:08:00Z,iaq-b-f04-east-r02,24.36,48.5,795.5
src-iaq-0008-030,2026-01-15T08:08:00Z,iaq-b-f04-west-r01,24.40,47.8,733.4
src-iaq-0008-031,2026-01-15T08:08:00Z,iaq-b-f04-west-r02,24.21,48.6,713.5
src-iaq-0008-032,2026-01-15T08:08:00Z,iaq-c-f01-east-r01,24.00,48.3,701.6
src-iaq-0008-033,2026-01-15T08:08:00Z,iaq-c-f01-east-r02,23.98,48.3,675.1
src-iaq-0008-034,2026-01-15T08:08:00Z,iaq-c-f01-west-r01,23.96,48.2,650.8
src-iaq-0008-035,2026-01-15T08:08:00Z,iaq-c-f01-west-r02,23.83,48.6,692.2
src-iaq-0008-036,2026-01-15T08:08:00Z,iaq-c-f02-east-r01,23.94,49.8,660.2
src-iaq-0008-037,2026-01-15T08:08:00Z,iaq-c-f02-east-r02,23.88,50.1,673.4
src-iaq-0008-038,2026-01-15T08:08:00Z,iaq-c-f02-west-r01,23.90,50.2,691.7
src-iaq-0008-039,2026-01-15T08:08:00Z,iaq-c-f02-west-r02,23.80,50.5,679.0
src-iaq-0008-040,2026-01-15T08:08:00Z,iaq-c-f03-east-r01,23.92,51.2,676.4
src-iaq-0008-041,2026-01-15T08:08:00Z,iaq-c-f03-east-r02,23.99,51.8,670.3
src-iaq-0008-042,2026-01-15T08:08:00Z,iaq-c-f03-west-r01,24.07,51.1,680.5
src-iaq-0008-043,2026-01-15T08:08:00Z,iaq-c-f03-west-r02,24.02,52.3,705.9
src-iaq-0008-044,2026-01-15T08:08:00Z,iaq-c-f04-east-r01,24.24,52.5,680.8
src-iaq-0008-045,2026-01-15T08:08:00Z,iaq-c-f04-east-r02,24.41,53.0,691.3
src-iaq-0008-046,2026-01-15T08:08:00Z,iaq-c-f04-west-r01,24.31,53.9,678.4
src-iaq-0008-047,2026-01-15T08:08:00Z,iaq-c-f04-west-r02,24.34,54.1,690.2
src-iaq-0009-000,2026-01-15T08:09:00Z,iaq-a-f01-east-r01,24.42,55.8,679.5
src-iaq-0009-001,2026-01-15T08:09:00Z,iaq-a-f01-east-r02,24.53,55.9,682.3
src-iaq-0009-002,2026-01-15T08:09:00Z,iaq-a-f01-west-r01,24.56,55.3,675.0
src-iaq-0009-003,2026-01-15T08:09:00Z,iaq-a-f01-west-r02,24.80,56.3,705.7
src-iaq-0009-004,2026-01-15T08:09:00Z,iaq-a-f02-east-r01,25.02,55.5,665.9
src-iaq-0009-005,2026-01-15T08:09:00Z,iaq-a-f02-east-r02,25.14,55.9,747.3
src-iaq-0009-006,2026-01-15T08:09:00Z,iaq-a-f02-west-r01,25.21,55.2,730.3
src-iaq-0009-007,2026-01-15T08:09:00Z,iaq-a-f02-west-r02,25.13,55.1,776.2
src-iaq-0009-008,2026-01-15T08:09:00Z,iaq-a-f03-east-r01,25.46,54.9,791.3
src-iaq-0009-009,2026-01-15T08:09:00Z,iaq-a-f03-east-r02,25.43,54.3,832.7
src-iaq-0009-010,2026-01-15T08:09:00Z,iaq-a-f03-west-r01,25.34,53.8,835.9
src-iaq-0009-011,2026-01-15T08:09:00Z,iaq-a-f03-west-r02,25.55,52.7,877.0
src-iaq-0009-012,2026-01-15T08:09:00Z,iaq-a-f04-east-r01,25.61,52.5,889.1
src-iaq-0009-013,2026-01-15T08:09:00Z,iaq-a-f04-east-r02,25.49,52.9,925.1
src-iaq-0009-014,2026-01-15T08:09:00Z,iaq-a-f04-west-r01,25.50,51.4,902.3
src-iaq-0009-015,2026-01-15T08:09:00Z,iaq-a-f04-west-r02,25.57,51.8,932.7
src-iaq-0009-016,2026-01-15T08:09:00Z,iaq-b-f01-east-r01,25.04,51.6,945.1
src-iaq-0009-017,2026-01-15T08:09:00Z,iaq-b-f01-east-r02,24.95,50.6,959.9
src-iaq-0009-018,2026-01-15T08:09:00Z,iaq-b-f01-west-r01,24.74,49.7,914.9
src-iaq-0009-019,2026-01-15T08:09:00Z,iaq-b-f01-west-r02,24.88,49.7,964.0
src-iaq-0009-020,2026-01-15T08:09:00Z,iaq-b-f02-east-r01,24.94,49.1,930.4
src-iaq-0009-021,2026-01-15T08:09:00Z,iaq-b-f02-east-r02,24.91,48.8,950.7
src-iaq-0009-022,2026-01-15T08:09:00Z,iaq-b-f02-west-r01,24.61,48.4,907.8
src-iaq-0009-023,2026-01-15T08:09:00Z,iaq-b-f02-west-r02,24.54,48.2,895.9
src-iaq-0009-024,2026-01-15T08:09:00Z,iaq-b-f03-east-r01,24.77,48.9,871.7
src-iaq-0009-025,2026-01-15T08:09:00Z,iaq-b-f03-east-r02,24.71,48.6,887.3
src-iaq-0009-026,2026-01-15T08:09:00Z,iaq-b-f03-west-r01,24.54,48.3,837.2
src-iaq-0009-027,2026-01-15T08:09:00Z,iaq-b-f03-west-r02,24.50,48.0,824.5
src-iaq-0009-028,2026-01-15T08:09:00Z,iaq-b-f04-east-r01,24.57,47.7,775.6
src-iaq-0009-029,2026-01-15T08:09:00Z,iaq-b-f04-east-r02,24.34,48.4,783.4
src-iaq-0009-030,2026-01-15T08:09:00Z,iaq-b-f04-west-r01,24.41,48.2,728.3
src-iaq-0009-031,2026-01-15T08:09:00Z,iaq-b-f04-west-r02,24.31,47.7,712.4
src-iaq-0009-032,2026-01-15T08:09:00Z,iaq-c-f01-east-r01,23.98,48.8,651.3
src-iaq-0009-033,2026-01-15T08:09:00Z,iaq-c-f01-east-r02,23.84,49.0,689.5
src-iaq-0009-034,2026-01-15T08:09:00Z,iaq-c-f01-west-r01,23.75,48.9,680.0
src-iaq-0009-035,2026-01-15T08:09:00Z,iaq-c-f01-west-r02,23.90,49.2,696.2
src-iaq-0009-036,2026-01-15T08:09:00Z,iaq-c-f02-east-r01,23.94,49.0,664.8
src-iaq-0009-037,2026-01-15T08:09:00Z,iaq-c-f02-east-r02,23.93,50.1,695.6
src-iaq-0009-038,2026-01-15T08:09:00Z,iaq-c-f02-west-r01,23.85,50.2,678.8
src-iaq-0009-039,2026-01-15T08:09:00Z,iaq-c-f02-west-r02,23.77,50.7,708.1
src-iaq-0009-040,2026-01-15T08:09:00Z,iaq-c-f03-east-r01,24.05,50.7,686.3
src-iaq-0009-041,2026-01-15T08:09:00Z,iaq-c-f03-east-r02,24.14,51.5,688.5
src-iaq-0009-042,2026-01-15T08:09:00Z,iaq-c-f03-west-r01,24.06,51.6,663.9
src-iaq-0009-043,2026-01-15T08:09:00Z,iaq-c-f03-west-r02,24.11,52.1,676.1
src-iaq-0009-044,2026-01-15T08:09:00Z,iaq-c-f04-east-r01,24.34,52.3,652.1
src-iaq-0009-045,2026-01-15T08:09:00Z,iaq-c-f04-east-r02,24.27,52.9,711.9
src-iaq-0009-046,2026-01-15T08:09:00Z,iaq-c-f04-west-r01,24.36,53.4,661.9
src-iaq-0009-047,2026-01-15T08:09:00Z,iaq-c-f04-west-r02,24.57,54.3,669.2
src-iaq-0010-000,2026-01-15T08:10:00Z,iaq-a-f01-east-r01,24.53,56.1,689.4
src-iaq-0010-001,2026-01-15T08:10:00Z,iaq-a-f01-east-r02,24.60,55.8,678.1
src-iaq-0010-002,2026-01-15T08:10:00Z,iaq-a-f01-west-r01,24.72,55.5,681.9
src-iaq-0010-003,2026-01-15T08:10:00Z,iaq-a-f01-west-r02,24.79,56.3,676.7
src-iaq-0010-004,2026-01-15T08:10:00Z,iaq-a-f02-east-r01,24.91,55.1,712.9
src-iaq-0010-005,2026-01-15T08:10:00Z,iaq-a-f02-east-r02,25.03,55.5,736.1
src-iaq-0010-006,2026-01-15T08:10:00Z,iaq-a-f02-west-r01,25.13,54.7,745.3
src-iaq-0010-007,2026-01-15T08:10:00Z,iaq-a-f02-west-r02,25.15,54.7,800.1
src-iaq-0010-008,2026-01-15T08:10:00Z,iaq-a-f03-east-r01,25.32,53.7,796.2
src-iaq-0010-009,2026-01-15T08:10:00Z,iaq-a-f03-east-r02,25.31,54.2,844.1
src-iaq-0010-010,2026-01-15T08:10:00Z,iaq-a-f03-west-r01,25.39,54.1,830.9
src-iaq-0010-011,2026-01-15T08:10:00Z,iaq-a-f03-west-r02,25.36,53.0,872.7
src-iaq-0010-012,2026-01-15T08:10:00Z,iaq-a-f04-east-r01,25.70,52.4,896.6
src-iaq-0010-013,2026-01-15T08:10:00Z,iaq-a-f04-east-r02,25.65,52.7,924.0
src-iaq-0010-014,2026-01-15T08:10:00Z,iaq-a-f04-west-r01,25.61,51.3,910.4
src-iaq-0010-015,2026-01-15T08:10:00Z,iaq-a-f04-west-r02,25.57,51.2,927.4
src-iaq-0010-016,2026-01-15T08:10:00Z,iaq-b-f01-east-r01,24.88,50.7,934.5
src-iaq-0010-017,2026-01-15T08:10:00Z,iaq-b-f01-east-r02,24.84,51.1,957.8
src-iaq-0010-018,2026-01-15T08:10:00Z,iaq-b-f01-west-r01,24.94,50.7,925.8
src-iaq-0010-019,2026-01-15T08:10:00Z,iaq-b-f01-west-r02,24.67,50.1,930.8
src-iaq-0010-020,2026-01-15T08:10:00Z,iaq-b-f02-east-r01,24.86,49.1,937.4
src-iaq-0010-021,2026-01-15T08:10:00Z,iaq-b-f02-east-r02,24.78,49.6,928.8
src-iaq-0010-022,2026-01-15T08:10:00Z,iaq-b-f02-west-r01,24.77,48.6,906.2
src-iaq-0010-023,2026-01-15T08:10:00Z,iaq-b-f02-west-r02,24.64,48.5,907.1
src-iaq-0010-024,2026-01-15T08:10:00Z,iaq-b-f03-east-r01,24.72,49.0,863.4
src-iaq-0010-025,2026-01-15T08:10:00Z,iaq-b-f03-east-r02,24.63,48.7,875.8
src-iaq-0010-026,2026-01-15T08:10:00Z,iaq-b-f03-west-r01,24.49,48.3,804.4
src-iaq-0010-027,2026-01-15T08:10:00Z,iaq-b-f03-west-r02,24.39,48.2,815.5
src-iaq-0010-028,2026-01-15T08:10:00Z,iaq-b-f04-east-r01,24.42,48.6,754.3
src-iaq-0010-029,2026-01-15T08:10:00Z,iaq-b-f04-east-r02,24.46,47.7,762.5
src-iaq-0010-030,2026-01-15T08:10:00Z,iaq-b-f04-west-r01,24.30,47.6,715.9
src-iaq-0010-031,2026-01-15T08:10:00Z,iaq-b-f04-west-r02,24.30,48.5,696.9
src-iaq-0010-032,2026-01-15T08:10:00Z,iaq-c-f01-east-r01,23.87,48.7,652.7
src-iaq-0010-033,2026-01-15T08:10:00Z,iaq-c-f01-east-r02,23.79,48.3,694.1
src-iaq-0010-034,2026-01-15T08:10:00Z,iaq-c-f01-west-r01,23.96,48.4,666.5
src-iaq-0010-035,2026-01-15T08:10:00Z,iaq-c-f01-west-r02,23.72,49.0,686.4
src-iaq-0010-036,2026-01-15T08:10:00Z,iaq-c-f02-east-r01,23.91,49.7,648.1
src-iaq-0010-037,2026-01-15T08:10:00Z,iaq-c-f02-east-r02,23.79,49.3,697.9
src-iaq-0010-038,2026-01-15T08:10:00Z,iaq-c-f02-west-r01,23.85,50.1,649.7
src-iaq-0010-039,2026-01-15T08:10:00Z,iaq-c-f02-west-r02,23.97,51.2,692.8
src-iaq-0010-040,2026-01-15T08:10:00Z,iaq-c-f03-east-r01,23.93,50.7,654.3
src-iaq-0010-041,2026-01-15T08:10:00Z,iaq-c-f03-east-r02,24.06,51.4,679.8
src-iaq-0010-042,2026-01-15T08:10:00Z,iaq-c-f03-west-r01,24.06,52.0,658.1
src-iaq-0010-043,2026-01-15T08:10:00Z,iaq-c-f03-west-r02,24.17,52.8,709.6
src-iaq-0010-044,2026-01-15T08:10:00Z,iaq-c-f04-east-r01,24.32,52.9,660.1
src-iaq-0010-045,2026-01-15T08:10:00Z,iaq-c-f04-east-r02,24.36,53.0,710.3
src-iaq-0010-046,2026-01-15T08:10:00Z,iaq-c-f04-west-r01,24.37,53.5,690.2
src-iaq-0010-047,2026-01-15T08:10:00Z,iaq-c-f04-west-r02,24.54,54.5,698.6
src-iaq-0011-000,2026-01-15T08:11:00Z,iaq-a-f01-east-r01,24.53,56.3,681.5
src-iaq-0011-001,2026-01-15T08:11:00Z,iaq-a-f01-east-r02,24.56,56.4,711.6
src-iaq-0011-002,2026-01-15T08:11:00Z,iaq-a-f01-west-r01,24.78,56.2,665.0
src-iaq-0011-003,2026-01-15T08:11:00Z,iaq-a-f01-west-r02,24.68,55.5,709.4
src-iaq-0011-004,2026-01-15T08:11:00Z,iaq-a-f02-east-r01,25.02,54.9,685.7
src-iaq-0011-005,2026-01-15T08:11:00Z,iaq-a-f02-east-r02,25.17,55.5,770.7
src-iaq-0011-006,2026-01-15T08:11:00Z,iaq-a-f02-west-r01,25.18,54.7,761.3
